Type,Title,eclrow2,Content,eclualignitemslgend,eclualignitemslgend5,Image
 Electrolux , EDH3685PDW 916098581 ,Weighted Annual Energy Consumption," 234,7",Programme time of the ‘standard cotton programme at full load’ (T dry), 2:34,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 SHARP , KD-GHB8S7GW2-CZ ,Weighted Annual Energy Consumption, 235,Programme time of the ‘standard cotton programme at full load’ (T dry), 2:54,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Zanussi , ZP8242DC 916098589 ,Weighted Annual Energy Consumption," 560,5",Programme time of the ‘standard cotton programme at full load’ (T dry), 2:19,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 Electrolux , EW6C4123CH 916098590 ,Weighted Annual Energy Consumption," 560,5",Programme time of the ‘standard cotton programme at full load’ (T dry), 2:19,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 EVVO , MINI S3 ,Weighted Annual Energy Consumption," 560,9",Programme time of the ‘standard cotton programme at full load’ (T dry), 2:20,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-DarkOrange.png
 WHIRLPOOL , FT M11 72Y EU ,Weighted Annual Energy Consumption, 211,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:03,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 BEKO , DS7534CSRX1 ,Weighted Annual Energy Consumption," 157,9",Programme time of the ‘standard cotton programme at full load’ (T dry), 2:54,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APPP-Left-DarkGreen.png
 GRUNDIG , GTN 38267 GC ,Weighted Annual Energy Consumption," 176,7",Programme time of the ‘standard cotton programme at full load’ (T dry), 2:32,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APPP-Left-DarkGreen.png
 Beko , UDH8533RX0 ,Weighted Annual Energy Consumption," 175,7",Programme time of the ‘standard cotton programme at full load’ (T dry), 2:54,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APPP-Left-DarkGreen.png
 Bosch , WTU876C0NL ,Weighted Annual Energy Consumption, 177,Programme time of the ‘standard cotton programme at full load’ (T dry), 2:28,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APPP-Left-DarkGreen.png
 Bosch , WTW87491FG ,Weighted Annual Energy Consumption, 176,Programme time of the ‘standard cotton programme at full load’ (T dry), 2:28,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APPP-Left-DarkGreen.png
 Siemens , WT47W491FG ,Weighted Annual Energy Consumption, 176,Programme time of the ‘standard cotton programme at full load’ (T dry), 2:28,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APPP-Left-DarkGreen.png
 HOOVER , DXWHY10A2TCEX-01 ,Weighted Annual Energy Consumption, 282,Programme time of the ‘standard cotton programme at full load’ (T dry), 5:05,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Bosch , WTW854C1FG ,Weighted Annual Energy Consumption, 236,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:31,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Bosch , WTM852K1FG ,Weighted Annual Energy Consumption, 236,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:31,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Bosch , WTW85493GB ,Weighted Annual Energy Consumption, 236,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:31,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Siemens , WT45M268GR ,Weighted Annual Energy Consumption, 236,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:31,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Siemens , WT45W469GR ,Weighted Annual Energy Consumption, 259,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:58,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Siemens , WT47W460GR ,Weighted Annual Energy Consumption, 233,Programme time of the ‘standard cotton programme at full load’ (T dry), 2:28,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Bosch , WTM85263FG ,Weighted Annual Energy Consumption, 236,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:31,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 KITec Öko , KTA705 ,Weighted Annual Energy Consumption, 504,Programme time of the ‘standard cotton programme at full load’ (T dry), 2:05,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 NORDMENDE , TDC80DIX ,Weighted Annual Energy Consumption, 561,Programme time of the ‘standard cotton programme at full load’ (T dry), 2:09,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 Beko , DS8112PAW ,Weighted Annual Energy Consumption," 561,3",Programme time of the ‘standard cotton programme at full load’ (T dry), 2:22,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 HOOVER , DX H11A2TCEXM-S ,Weighted Annual Energy Consumption, 305,Programme time of the ‘standard cotton programme at full load’ (T dry), 6:06,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Siemens , WT45W492GB ,Weighted Annual Energy Consumption, 259,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:58,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 CANDY , CS H8A2DE-S/ ,Weighted Annual Energy Consumption, 236,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:45,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Bosch , WTR85VS8SN ,Weighted Annual Energy Consumption, 235,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:20,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 HOTPOINT , NT M11 92XBY UK ,Weighted Annual Energy Consumption, 258,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:51,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 HOOVER , GDXH10A2TCEXM-84 ,Weighted Annual Energy Consumption, 282,Programme time of the ‘standard cotton programme at full load’ (T dry), 5:05,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 HOOVER , DX H8A2TCEX-01/ ,Weighted Annual Energy Consumption, 236,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:45,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 HOTPOINT/ARISTON , NT M10 81 FR ,Weighted Annual Energy Consumption, 307,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:35,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 Gram , TDS 5853-90 ,Weighted Annual Energy Consumption, 235,Programme time of the ‘standard cotton programme at full load’ (T dry), 2:54,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Electrolux , EW6C4853SC 916098563 ,Weighted Annual Energy Consumption," 560,5",Programme time of the ‘standard cotton programme at full load’ (T dry), 2:19,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 Zanussi , ZDP7212PZ 916098525 ,Weighted Annual Energy Consumption," 503,5",Programme time of the ‘standard cotton programme at full load’ (T dry), 2:09,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 Electrolux , EW6C4735SC 916098559 ,Weighted Annual Energy Consumption," 503,5",Programme time of the ‘standard cotton programme at full load’ (T dry), 2:09,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 Electrolux , EW6C4723SC 916098560 ,Weighted Annual Energy Consumption," 503,5",Programme time of the ‘standard cotton programme at full load’ (T dry), 2:09,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 Electrolux , EW6C4824SC 916098564 ,Weighted Annual Energy Consumption," 560,5",Programme time of the ‘standard cotton programme at full load’ (T dry), 2:19,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 Electrolux , EW2C327R1 916098558 ,Weighted Annual Energy Consumption," 503,5",Programme time of the ‘standard cotton programme at full load’ (T dry), 2:19,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 WHIRLPOOL , FT M11 82Y1 EU ,Weighted Annual Energy Consumption, 234,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:35,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Candy , CS H7A2DE-S/ ,Weighted Annual Energy Consumption, 212,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:22,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 CANDY , GVS H8A2TCEX-01/ ,Weighted Annual Energy Consumption, 236,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:45,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 HOTPOINT/ARISTON , FTCF 972 6HM1 EU ,Weighted Annual Energy Consumption," 259,3",Programme time of the ‘standard cotton programme at full load’ (T dry), 4:10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 HOTPOINT , TCFS 835B GK.9 UK ,Weighted Annual Energy Consumption, 560,Programme time of the ‘standard cotton programme at full load’ (T dry), 2:35,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 HOTPOINT , TCFS 83B GG.9 (UK) ,Weighted Annual Energy Consumption, 560,Programme time of the ‘standard cotton programme at full load’ (T dry), 2:35,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 HOTPOINT , TCFS 93B GP.9 (UK) ,Weighted Annual Energy Consumption, 616,Programme time of the ‘standard cotton programme at full load’ (T dry), 2:41,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 HOTPOINT , TCFS 83B GK.9 (UK) ,Weighted Annual Energy Consumption, 560,Programme time of the ‘standard cotton programme at full load’ (T dry), 2:35,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 HOTPOINT , TCFS 73B GG.9 (UK) ,Weighted Annual Energy Consumption, 504,Programme time of the ‘standard cotton programme at full load’ (T dry), 2:10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 HOTPOINT , TCFS 83B GP.9 (UK) ,Weighted Annual Energy Consumption, 560,Programme time of the ‘standard cotton programme at full load’ (T dry), 2:35,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 BAUKNECHT , T Advance M11 82WKY DE ,Weighted Annual Energy Consumption, 234,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:35,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Heinner , HHPD-V804SA++ ,Weighted Annual Energy Consumption, 235,Programme time of the ‘standard cotton programme at full load’ (T dry), 2:54,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 HOTPOINT , NT M11 92SK UK ,Weighted Annual Energy Consumption, 258,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:31,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 CANDY , CS H10A2DE-S/ ,Weighted Annual Energy Consumption, 282,Programme time of the ‘standard cotton programme at full load’ (T dry), 5:05,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 HOTPOINT/ARISTON , NT M11 92SKY EU ,Weighted Annual Energy Consumption, 258,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:51,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Heinner , HCD-V804SB ,Weighted Annual Energy Consumption, 561,Programme time of the ‘standard cotton programme at full load’ (T dry), 2:09,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 HOOVER , DX H8A3TREX-01 ,Weighted Annual Energy Consumption, 176,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:40,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APPP-Left-DarkGreen.png
 CANDY , CS C10DF-80 ,Weighted Annual Energy Consumption, 670,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 Electrolux , EW9H868D8 916098440 ,Weighted Annual Energy Consumption," 176,5",Programme time of the ‘standard cotton programme at full load’ (T dry), 2:32,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APPP-Left-DarkGreen.png
 Siemens , WT45W462NL ,Weighted Annual Energy Consumption, 236,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:31,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 BAUKNECHT , T Advance M11 72WK DE ,Weighted Annual Energy Consumption, 211,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:00,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Candy , GVS H9A2TCE-S/ ,Weighted Annual Energy Consumption, 259,Programme time of the ‘standard cotton programme at full load’ (T dry), 4:20,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Amica , WTA 14304 W ,Weighted Annual Energy Consumption, 452,Programme time of the ‘standard cotton programme at full load’ (T dry), 2:00,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-DarkOrange.png
 HOOVER , DX H9A2TCEX-S/ ,Weighted Annual Energy Consumption, 259,Programme time of the ‘standard cotton programme at full load’ (T dry), 4:20,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Bosch , WTR85VI8SN ,Weighted Annual Energy Consumption, 235,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:20,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Beko , DS7433 PA0 ,Weighted Annual Energy Consumption, 209,Programme time of the ‘standard cotton programme at full load’ (T dry), 2:54,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 GERATEK , MAGDEBURG TK7000 ,Weighted Annual Energy Consumption, 504,Programme time of the ‘standard cotton programme at full load’ (T dry), 2:05,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 GERATEK , AUGSBURG TK8100 ,Weighted Annual Energy Consumption, 561,Programme time of the ‘standard cotton programme at full load’ (T dry), 2:09,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 Siemens , WT43W472EX ,Weighted Annual Energy Consumption, 236,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:31,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Bosch , WTM8528KPL ,Weighted Annual Energy Consumption, 236,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:31,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Bosch , WTM85291FG ,Weighted Annual Energy Consumption, 236,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:31,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 AEG , T8DEC956 916098561 ,Weighted Annual Energy Consumption," 258,7",Programme time of the ‘standard cotton programme at full load’ (T dry), 3:05,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Siemens , WT43W4E0 ,Weighted Annual Energy Consumption, 236,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:31,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Siemens , WT45M291FG ,Weighted Annual Energy Consumption, 236,Programme time of the ‘standard cotton programme at full load’ (T dry), 3:31,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
